Method,Iteration,ATTR,AREA,state,FU,REG,MUX,DEC,pin_pair,net,max,min,ave,MISC,MEM,CP_delay,sim,Pmax,Pmin,Pave,Latency,BlockMemoryBit,DSP
decimation_exhaustive,1,0-0-0-0-0-0-0-5-2-1-,539,5,40,282,109,56,978,447,5,5,5.00,52,0,0.6225ns,-,-,-,-,33,-,-
decimation_exhaustive,1,0-0-0-0-0-0-0-5-2-2-,1055,8,145,576,165,84,1734,825,8,8,8.00,85,0,0.78ns,-,-,-,-,47,-,-
decimation_exhaustive,1,0-0-0-0-0-0-0-5-2-3-,472,4,30,246,99,54,848,381,4,4,4.00,43,0,0.53ns,-,-,-,-,17,-,-
decimation_exhaustive,1,0-0-0-0-0-0-0-5-2-4-,1055,8,145,576,165,84,1734,825,8,8,8.00,85,0,0.78ns,-,-,-,-,47,-,-
decimation_exhaustive,1,0-0-0-0-0-0-0-5-3-0-,468,6,33,240,100,51,867,414,6,6,6.00,44,0,0.53ns,-,-,-,-,23,-,-
decimation_exhaustive,1,0-0-0-0-0-0-0-5-3-1-,468,6,33,240,100,51,867,414,6,6,6.00,44,0,0.53ns,-,-,-,-,23,-,-
decimation_exhaustive,1,0-0-0-0-0-0-0-5-3-2-,468,6,33,240,100,51,867,414,6,6,6.00,44,0,0.53ns,-,-,-,-,23,-,-
decimation_exhaustive,1,0-0-0-0-0-0-0-5-3-3-,468,6,33,240,100,51,867,414,6,6,6.00,44,0,0.53ns,-,-,-,-,23,-,-
decimation_exhaustive,1,0-0-0-0-0-0-0-5-3-4-,468,6,33,240,100,51,867,414,6,6,6.00,44,0,0.53ns,-,-,-,-,23,-,-
decimation_exhaustive,1,0-0-0-0-0-0-0-5-3-5-,468,6,33,240,100,51,867,414,6,6,6.00,44,0,0.53ns,-,-,-,-,23,-,-
decimation_exhaustive,1,0-0-0-0-0-0-0-5-4-0-,740,8,33,384,163,87,1365,635,8,8,8.00,73,0,0.53ns,-,-,-,-,29,-,-
decimation_exhaustive,1,0-0-0-0-0-0-0-5-4-1-,740,8,33,384,163,87,1365,635,8,8,8.00,73,0,0.53ns,-,-,-,-,29,-,-
decimation_exhaustive,1,0-0-0-0-0-0-0-5-4-2-,740,8,33,384,163,87,1365,635,8,8,8.00,73,0,0.53ns,-,-,-,-,29,-,-
decimation_exhaustive,1,0-0-0-0-0-0-0-5-4-3-,740,8,33,384,163,87,1365,635,8,8,8.00,73,0,0.53ns,-,-,-,-,29,-,-
decimation_exhaustive,1,0-0-0-0-0-0-0-5-4-4-,740,8,33,384,163,87,1365,635,8,8,8.00,73,0,0.53ns,-,-,-,-,29,-,-
decimation_exhaustive,1,0-0-0-0-0-0-0-5-4-5-,740,8,33,384,163,87,1365,635,8,8,8.00,73,0,0.53ns,-,-,-,-,29,-,-
decimation_exhaustive,1,0-0-0-0-0-0-0-5-5-0-,640,8,37,336,128,75,1175,560,8,8,8.00,64,0,0.53ns,-,-,-,-,26,-,-
decimation_exhaustive,1,0-0-0-0-0-0-0-5-5-2-,640,8,37,336,128,75,1175,560,8,8,8.00,64,0,0.53ns,-,-,-,-,26,-,-
decimation_exhaustive,1,0-0-0-0-0-0-0-5-5-4-,287,3,4,168,49,34,487,232,3,3,3.00,32,0,0.34ns,-,-,-,-,6,-,-
decimation_exhaustive,1,0-0-0-0-0-0-0-5-5-5-,203,3,5,126,29,24,336,160,3,3,3.00,19,0,0.31ns,-,-,-,-,5,-,-
decimation_exhaustive,1,0-0-0-0-0-0-0-6-0-0-,795,10,57,396,179,84,1520,722,10,10,10.00,79,0,0.6225ns,-,-,-,-,54,-,-
decimation_exhaustive,1,0-0-0-0-0-0-0-6-0-1-,795,10,57,396,179,84,1520,722,10,10,10.00,79,0,0.6225ns,-,-,-,-,54,-,-
decimation_exhaustive,1,0-0-0-0-0-0-0-6-0-2-,795,10,57,396,179,84,1520,722,10,10,10.00,79,0,0.6225ns,-,-,-,-,54,-,-
decimation_exhaustive,1,0-0-0-0-0-0-0-6-0-3-,795,10,57,396,179,84,1520,722,10,10,10.00,79,0,0.6225ns,-,-,-,-,54,-,-
decimation_exhaustive,1,0-0-0-0-0-0-0-6-0-4-,795,10,57,396,179,84,1520,722,10,10,10.00,79,0,0.6225ns,-,-,-,-,54,-,-
decimation_exhaustive,1,0-0-0-0-0-0-0-6-0-5-,795,10,57,396,179,84,1520,722,10,10,10.00,79,0,0.6225ns,-,-,-,-,54,-,-
decimation_exhaustive,1,0-0-0-0-0-0-0-6-1-1-,183,2,4,114,25,24,301,140,2,2,2.00,16,0,0.31ns,-,-,-,-,3,-,-
decimation_exhaustive,1,0-0-0-0-0-0-0-6-1-3-,325,4,15,174,71,36,589,263,4,4,4.00,29,0,0.47ns,-,-,-,-,11,-,-
decimation_exhaustive,1,0-0-0-0-0-0-0-6-2-0-,1055,8,145,576,165,84,1734,825,8,8,8.00,85,0,0.78ns,-,-,-,-,47,-,-
decimation_exhaustive,1,0-0-0-0-0-0-0-6-2-1-,1055,8,145,576,165,84,1734,825,8,8,8.00,85,0,0.78ns,-,-,-,-,47,-,-
decimation_exhaustive,1,0-0-0-0-0-0-0-6-2-2-,1055,8,145,576,165,84,1734,825,8,8,8.00,85,0,0.78ns,-,-,-,-,47,-,-
decimation_exhaustive,1,0-0-0-0-0-0-0-6-2-3-,1055,8,145,576,165,84,1734,825,8,8,8.00,85,0,0.78ns,-,-,-,-,47,-,-
decimation_exhaustive,1,0-0-0-0-0-0-0-6-2-4-,1055,8,145,576,165,84,1734,825,8,8,8.00,85,0,0.78ns,-,-,-,-,47,-,-
decimation_exhaustive,1,0-0-0-0-0-0-0-6-2-5-,1055,8,145,576,165,84,1734,825,8,8,8.00,85,0,0.78ns,-,-,-,-,47,-,-
decimation_exhaustive,1,0-0-0-0-0-0-0-6-3-4-,468,6,33,240,100,51,867,414,6,6,6.00,44,0,0.53ns,-,-,-,-,23,-,-
decimation_exhaustive,1,0-0-0-0-0-0-0-6-3-5-,468,6,33,240,100,51,867,414,6,6,6.00,44,0,0.53ns,-,-,-,-,23,-,-
decimation_exhaustive,1,0-0-0-0-0-0-0-6-4-0-,740,8,33,384,163,87,1365,635,8,8,8.00,73,0,0.53ns,-,-,-,-,29,-,-
decimation_exhaustive,1,0-0-0-0-0-0-0-6-4-1-,740,8,33,384,163,87,1365,635,8,8,8.00,73,0,0.53ns,-,-,-,-,29,-,-
decimation_exhaustive,1,0-0-0-0-0-0-0-6-4-2-,740,8,33,384,163,87,1365,635,8,8,8.00,73,0,0.53ns,-,-,-,-,29,-,-
decimation_exhaustive,1,0-0-0-0-0-0-0-6-4-3-,740,8,33,384,163,87,1365,635,8,8,8.00,73,0,0.53ns,-,-,-,-,29,-,-
decimation_exhaustive,1,0-0-0-0-0-0-0-6-4-4-,740,8,33,384,163,87,1365,635,8,8,8.00,73,0,0.53ns,-,-,-,-,29,-,-
decimation_exhaustive,1,0-0-0-0-0-0-0-6-4-5-,740,8,33,384,163,87,1365,635,8,8,8.00,73,0,0.53ns,-,-,-,-,29,-,-
decimation_exhaustive,1,0-0-0-0-0-0-0-6-5-0-,640,8,37,336,128,75,1175,560,8,8,8.00,64,0,0.53ns,-,-,-,-,26,-,-
decimation_exhaustive,1,0-0-0-0-0-0-0-6-5-1-,640,8,37,336,128,75,1175,560,8,8,8.00,64,0,0.53ns,-,-,-,-,26,-,-
decimation_exhaustive,1,0-0-0-0-0-0-0-6-5-3-,640,8,37,336,128,75,1175,560,8,8,8.00,64,0,0.53ns,-,-,-,-,26,-,-
decimation_exhaustive,1,0-0-0-0-0-0-0-6-5-4-,640,8,37,336,128,75,1175,560,8,8,8.00,64,0,0.53ns,-,-,-,-,26,-,-
decimation_exhaustive,1,0-0-0-0-0-0-0-6-5-5-,640,8,37,336,128,75,1175,560,8,8,8.00,64,0,0.53ns,-,-,-,-,26,-,-
decimation_exhaustive,1,0-0-0-0-0-0-1-0-0-4-,287,3,4,168,49,34,487,232,3,3,3.00,32,0,0.34ns,-,-,-,-,6,-,-
decimation_exhaustive,1,0-0-0-0-0-0-1-0-0-5-,422,4,16,228,92,46,759,363,4,3,3.50,40,0,0.47ns,-,-,-,-,10,-,-
decimation_exhaustive,1,0-0-0-0-0-0-1-0-1-2-,297,4,4,174,53,34,508,264,4,3,3.50,32,0,0.34ns,-,-,-,-,7,-,-
decimation_exhaustive,1,0-0-0-0-0-0-1-0-5-0-,429,3,28,234,82,45,749,342,3,3,3.00,40,0,0.6225ns,-,-,-,-,26,-,-
decimation_exhaustive,1,0-0-0-0-0-0-1-0-5-2-,411,5,16,228,78,45,729,364,5,5,5.00,44,0,0.47ns,-,-,-,-,13,-,-
decimation_exhaustive,1,0-0-0-0-0-0-1-0-5-5-,539,5,36,282,114,55,974,465,5,5,5.00,52,0,0.6225ns,-,-,-,-,37,-,-
decimation_exhaustive,1,0-0-0-0-0-0-1-1-1-1-,484,8,27,258,95,52,898,448,8,8,8.00,52,0,0.53ns,-,-,-,-,23,-,-
decimation_exhaustive,1,0-0-0-0-0-0-1-1-1-4-,356,4,22,198,60,42,617,285,4,4,4.00,34,0,0.53ns,-,-,-,-,14,-,-
decimation_exhaustive,1,0-0-0-0-0-0-1-1-2-4-,353,3,22,198,58,42,608,278,3,3,3.00,33,0,0.53ns,-,-,-,-,13,-,-
decimation_exhaustive,1,0-0-0-0-0-0-1-1-5-4-,327,2,24,180,64,33,563,255,2,2,2.00,26,0,0.6225ns,-,-,-,-,24,-,-
decimation_exhaustive,1,0-0-0-0-0-0-1-2-2-2-,411,3,16,222,87,46,736,328,3,3,3.00,40,0,0.47ns,-,-,-,-,9,-,-
decimation_exhaustive,1,0-0-0-0-0-0-1-2-2-3-,711,3,124,408,86,44,1068,499,3,3,3.00,49,0,0.69ns,-,-,-,-,30,-,-
decimation_exhaustive,1,0-0-0-0-0-0-1-2-2-5-,352,3,16,198,61,42,605,278,3,3,3.00,35,0,0.47ns,-,-,-,-,8,-,-
decimation_exhaustive,1,0-0-0-0-0-0-1-2-3-0-,299,4,16,168,50,35,522,242,4,4,4.00,30,0,0.47ns,-,-,-,-,10,-,-
decimation_exhaustive,1,0-0-0-0-0-0-1-2-3-1-,299,4,16,168,50,35,522,242,4,4,4.00,30,0,0.47ns,-,-,-,-,10,-,-
decimation_exhaustive,1,0-0-0-0-0-0-1-2-3-4-,715,4,124,408,88,44,1080,507,4,4,4.00,51,0,0.78ns,-,-,-,-,31,-,-
decimation_exhaustive,1,0-0-0-0-0-0-1-2-5-2-,352,3,16,198,61,42,605,278,3,3,3.00,35,0,0.47ns,-,-,-,-,8,-,-
decimation_exhaustive,1,0-0-0-0-0-0-1-2-5-3-,465,5,34,246,86,53,839,388,5,5,5.00,46,0,0.53ns,-,-,-,-,20,-,-
decimation_exhaustive,1,0-0-0-0-0-0-1-3-0-4-,297,4,4,174,53,34,508,264,4,3,3.50,32,0,0.34ns,-,-,-,-,7,-,-
decimation_exhaustive,1,0-0-0-0-0-0-1-3-4-0-,988,7,146,540,151,72,1610,775,7,7,7.00,79,0,0.82ns,-,-,-,-,45,-,-
decimation_exhaustive,1,0-0-0-0-0-0-1-3-4-2-,550,7,16,300,110,63,983,476,7,7,7.00,61,0,0.47ns,-,-,-,-,19,-,-
decimation_exhaustive,1,0-0-0-0-0-0-1-3-4-3-,647,8,34,342,129,74,1182,574,8,8,8.00,68,0,0.53ns,-,-,-,-,25,-,-
decimation_exhaustive,1,0-0-0-0-0-0-1-3-4-4-,647,8,34,342,129,74,1182,574,8,8,8.00,68,0,0.53ns,-,-,-,-,25,-,-
decimation_exhaustive,1,0-0-0-0-0-0-1-4-0-0-,384,6,16,204,85,39,707,345,6,6,6.00,40,0,0.47ns,-,-,-,-,17,-,-
decimation_exhaustive,1,0-0-0-0-0-0-1-4-0-1-,447,5,16,246,85,53,787,361,5,5,5.00,47,0,0.47ns,-,-,-,-,15,-,-
decimation_exhaustive,1,0-0-0-0-0-0-1-4-1-4-,223,4,15,120,45,22,408,203,4,4,4.00,21,0,0.47ns,-,-,-,-,12,-,-
decimation_exhaustive,1,0-0-0-0-0-0-1-4-3-0-,130,3,5,78,25,10,233,111,3,3,3.00,12,0,0.34ns,-,-,-,-,6,-,-
decimation_exhaustive,1,0-0-0-0-0-0-1-4-3-2-,421,6,19,228,82,45,763,380,6,5,5.50,47,0,0.47ns,-,-,-,-,17,-,-
decimation_exhaustive,1,0-0-0-0-0-0-1-4-4-2-,235,4,16,126,49,21,434,222,4,4,4.00,23,0,0.47ns,-,-,-,-,11,-,-
