Method,Iteration,ATTR,AREA,state,FU,REG,MUX,DEC,pin_pair,net,max,min,ave,MISC,MEM,CP_delay,sim,Pmax,Pmin,Pave,Latency,BlockMemoryBit,DSP
Exhaustive Search,1,5-3-5-2-4-0-3-2-2-5-,705,3,116,408,88,43,1061,500,3,3,3.00,50,0,0.69ns,-,-,-,-,27,-,-
Exhaustive Search,1,5-3-5-4-2-3-5-4-3-5-,216,3,16,120,36,23,389,175,3,3,3.00,21,0,0.47ns,-,-,-,-,9,-,-
Exhaustive Search,1,4-3-5-4-2-5-3-6-3-5-,234,4,16,126,49,21,432,221,4,3,3.50,22,0,0.47ns,-,-,-,-,11,-,-
Exhaustive Search,1,5-0-5-4-4-0-3-5-4-5-,440,5,26,228,98,46,812,368,5,5,5.00,42,0,0.47ns,-,-,-,-,14,-,-
Exhaustive Search,1,5-3-5-1-2-3-4-4-0-5-,574,4,36,300,121,62,1023,460,4,4,4.00,55,0,0.6225ns,-,-,-,-,35,-,-
Exhaustive Search,1,5-3-5-4-4-3-2-0-3-5-,282,3,22,150,55,28,507,234,3,3,3.00,27,0,0.53ns,-,-,-,-,14,-,-
Exhaustive Search,1,3-3-5-4-2-0-5-4-3-3-,216,3,16,120,36,23,389,175,3,3,3.00,21,0,0.47ns,-,-,-,-,9,-,-
Exhaustive Search,1,5-3-5-3-4-3-3-4-3-5-,110,2,4,66,21,10,198,91,2,2,2.00,9,0,0.34ns,-,-,-,-,4,-,-
Exhaustive Search,1,5-3-5-4-4-0-0-4-3-5-,283,3,22,150,55,28,509,235,3,3,3.00,28,0,0.53ns,-,-,-,-,14,-,-
Exhaustive Search,1,5-3-5-4-2-3-3-6-5-5-,296,3,16,168,48,35,513,235,3,3,3.00,29,0,0.47ns,-,-,-,-,9,-,-
Exhaustive Search,1,5-3-5-4-4-3-3-4-3-0-,110,2,4,66,21,10,198,91,2,2,2.00,9,0,0.34ns,-,-,-,-,4,-,-
Exhaustive Search,1,4-2-3-1-5-0-5-2-4-0-,526,6,19,282,112,58,960,458,6,5,5.50,55,0,0.47ns,-,-,-,-,16,-,-
Exhaustive Search,1,5-3-3-1-4-2-2-1-0-5-,589,4,46,300,125,61,1066,489,4,4,4.00,57,0,0.6225ns,-,-,-,-,37,-,-
Exhaustive Search,1,5-3-3-0-4-5-2-6-0-5-,589,4,46,300,125,61,1066,489,4,4,4.00,57,0,0.6225ns,-,-,-,-,37,-,-
Exhaustive Search,1,3-4-2-0-5-0-5-1-0-5-,544,5,41,288,107,56,978,442,5,5,5.00,52,0,0.6225ns,-,-,-,-,34,-,-
Exhaustive Search,1,0-3-3-3-3-2-5-2-3-5-,227,4,16,126,40,23,412,208,4,4,4.00,22,0,0.47ns,-,-,-,-,10,-,-
Exhaustive Search,1,5-4-5-1-5-0-5-2-4-5-,419,4,21,222,85,48,753,337,4,4,4.00,43,0,0.47ns,-,-,-,-,10,-,-
Exhaustive Search,1,5-4-5-1-5-0-4-2-0-3-,505,4,41,258,106,51,908,411,4,4,4.00,49,0,0.6225ns,-,-,-,-,31,-,-
Exhaustive Search,1,0-4-2-1-5-0-5-2-4-5-,606,7,17,324,132,69,1105,523,7,7,7.00,64,0,0.47ns,-,-,-,-,23,-,-
Exhaustive Search,1,5-2-5-1-5-0-5-3-3-4-,124,3,7,72,19,12,228,106,3,3,3.00,14,0,0.31ns,-,-,-,-,7,-,-
Exhaustive Search,1,5-2-5-3-3-2-5-2-3-5-,124,3,7,72,19,12,228,106,3,3,3.00,14,0,0.31ns,-,-,-,-,7,-,-
Exhaustive Search,1,5-2-5-1-5-0-5-4-5-5-,289,4,7,168,46,36,494,235,4,4,4.00,32,0,0.31ns,-,-,-,-,9,-,-
Exhaustive Search,1,5-2-5-1-5-0-5-4-3-5-,124,3,7,72,19,12,228,106,3,3,3.00,14,0,0.31ns,-,-,-,-,7,-,-
Exhaustive Search,1,0-3-3-3-3-2-0-4-3-5-,294,4,30,150,58,29,539,267,4,4,4.00,27,0,0.53ns,-,-,-,-,18,-,-
Exhaustive Search,1,0-3-2-2-3-4-5-2-3-5-,318,5,16,174,61,34,585,287,5,5,5.00,33,0,0.47ns,-,-,-,-,16,-,-
Exhaustive Search,1,5-3-3-3-3-2-5-2-5-5-,278,3,4,168,41,36,460,219,3,3,3.00,29,0,0.31ns,-,-,-,-,5,-,-
Exhaustive Search,1,5-2-0-5-5-2-5-2-3-5-,240,5,19,126,46,23,453,210,5,5,5.00,26,0,0.47ns,-,-,-,-,14,-,-
Exhaustive Search,1,4-3-2-3-3-3-5-2-3-5-,331,5,16,180,66,33,605,305,5,4,4.50,36,0,0.47ns,-,-,-,-,13,-,-
Exhaustive Search,1,0-3-3-1-3-2-5-2-5-3-,400,5,16,228,69,47,699,348,5,5,5.00,40,0,0.47ns,-,-,-,-,12,-,-
Exhaustive Search,1,5-3-5-2-5-0-5-5-3-5-,103,2,4,66,13,12,177,80,2,2,2.00,8,0,0.31ns,-,-,-,-,3,-,-
Exhaustive Search,1,5-3-0-5-5-0-5-5-2-5-,813,5,128,462,106,56,1266,593,5,5,5.00,61,0,0.74ns,-,-,-,-,33,-,-
Exhaustive Search,1,5-3-5-3-5-0-2-0-3-5-,173,2,18,96,29,18,300,135,2,2,2.00,12,0,0.53ns,-,-,-,-,11,-,-
Exhaustive Search,1,5-2-5-1-5-5-0-5-4-3-,492,5,33,252,106,54,903,404,5,5,5.00,47,0,0.53ns,-,-,-,-,21,-,-
Exhaustive Search,1,5-3-5-1-5-5-5-3-5-5-,278,3,4,168,41,36,460,219,3,3,3.00,29,0,0.31ns,-,-,-,-,5,-,-
Exhaustive Search,1,5-2-2-5-5-0-5-5-3-5-,230,4,19,120,42,23,426,195,4,4,4.00,26,0,0.47ns,-,-,-,-,13,-,-
Exhaustive Search,1,0-2-5-1-5-0-5-3-3-5-,248,5,19,132,48,23,469,238,5,5,5.00,26,0,0.47ns,-,-,-,-,14,-,-
Exhaustive Search,1,5-2-5-4-4-0-5-5-3-0-,220,4,7,120,43,22,395,189,4,4,4.00,28,0,0.34ns,-,-,-,-,10,-,-
Exhaustive Search,1,5-3-0-2-4-3-4-5-3-5-,375,5,16,198,81,39,685,313,5,5,5.00,41,0,0.47ns,-,-,-,-,16,-,-
Exhaustive Search,1,2-2-5-1-5-0-5-5-3-5-,247,5,19,132,48,23,467,237,5,4,4.50,25,0,0.47ns,-,-,-,-,14,-,-
Exhaustive Search,1,5-0-5-1-5-4-5-5-3-5-,138,4,14,78,21,12,254,118,4,4,4.00,13,0,0.31ns,-,-,-,-,8,-,-
Exhaustive Search,1,5-2-5-1-5-0-5-1-0-5-,448,4,31,246,85,45,776,360,4,4,4.00,41,0,0.6225ns,-,-,-,-,30,-,-
Exhaustive Search,1,2-2-5-1-5-1-5-5-3-0-,247,5,19,132,48,23,467,237,5,4,4.50,25,0,0.47ns,-,-,-,-,14,-,-
Exhaustive Search,1,4-2-2-2-5-0-5-3-3-5-,341,6,19,180,69,33,638,319,6,5,5.50,40,0,0.47ns,-,-,-,-,17,-,-
Exhaustive Search,1,2-0-5-5-5-2-5-5-3-5-,248,6,19,132,51,23,472,239,6,6,6.00,23,0,0.47ns,-,-,-,-,15,-,-
Exhaustive Search,1,5-2-4-0-2-2-0-6-3-5-,401,5,37,198,84,39,759,348,5,5,5.00,43,0,0.53ns,-,-,-,-,24,-,-
Exhaustive Search,1,5-2-5-1-5-0-5-3-3-5-,124,3,7,72,19,12,228,106,3,3,3.00,14,0,0.31ns,-,-,-,-,7,-,-
Exhaustive Search,1,5-0-2-3-5-0-5-3-3-1-,246,5,26,126,47,23,466,214,5,5,5.00,24,0,0.47ns,-,-,-,-,14,-,-
Exhaustive Search,1,3-0-5-1-4-0-4-5-3-5-,300,5,19,156,67,28,561,259,5,5,5.00,30,0,0.47ns,-,-,-,-,14,-,-
Exhaustive Search,1,5-2-2-2-5-2-5-5-3-5-,230,4,19,120,42,23,426,195,4,4,4.00,26,0,0.47ns,-,-,-,-,13,-,-
Exhaustive Search,1,2-2-5-1-5-0-5-3-3-1-,247,5,19,132,48,23,467,237,5,4,4.50,25,0,0.47ns,-,-,-,-,14,-,-
Exhaustive Search,1,5-4-5-2-5-2-3-5-3-0-,24,2,5,18,1,0,46,19,2,2,2.00,0,0,0.184ns,-,-,-,-,3,-,-
Exhaustive Search,1,5-4-3-2-5-0-5-5-0-5-,450,4,33,246,85,45,781,363,4,4,4.00,41,0,0.6225ns,-,-,-,-,28,-,-
Exhaustive Search,1,3-4-5-5-4-3-5-5-4-5-,517,5,17,282,106,58,923,420,5,5,5.00,54,0,0.47ns,-,-,-,-,13,-,-
Exhaustive Search,1,5-0-5-2-3-0-4-2-5-5-,380,5,26,204,71,42,680,314,5,5,5.00,37,0,0.47ns,-,-,-,-,13,-,-
Exhaustive Search,1,5-4-5-1-5-0-0-5-2-5-,794,5,135,444,105,51,1234,577,5,5,5.00,59,0,0.78ns,-,-,-,-,37,-,-
Exhaustive Search,1,4-4-5-2-5-0-5-1-3-5-,237,5,5,138,47,22,429,228,5,4,4.50,25,0,0.34ns,-,-,-,-,9,-,-
Exhaustive Search,1,5-4-5-2-5-2-3-5-3-5-,24,2,5,18,1,0,46,19,2,2,2.00,0,0,0.184ns,-,-,-,-,3,-,-
Exhaustive Search,1,5-3-4-2-5-4-4-4-3-5-,278,3,16,150,56,28,501,226,3,3,3.00,28,0,0.47ns,-,-,-,-,9,-,-
Exhaustive Search,1,5-2-3-2-5-2-3-5-2-5-,617,3,115,360,68,33,904,425,3,3,3.00,41,0,0.69ns,-,-,-,-,28,-,-
Exhaustive Search,1,3-4-3-2-5-2-4-5-3-5-,190,3,13,108,35,18,330,149,3,3,3.00,16,0,0.47ns,-,-,-,-,8,-,-
Exhaustive Search,1,4-0-5-5-5-2-3-5-4-1-,444,6,21,234,102,46,826,397,6,6,6.00,41,0,0.47ns,-,-,-,-,15,-,-
Exhaustive Search,1,5-3-5-3-5-2-5-5-3-5-,103,2,4,66,13,12,177,80,2,2,2.00,8,0,0.31ns,-,-,-,-,3,-,-
Exhaustive Search,1,5-4-5-2-5-2-2-1-3-2-,196,3,23,102,35,18,356,160,3,3,3.00,18,0,0.53ns,-,-,-,-,13,-,-
Exhaustive Search,1,5-4-5-1-5-2-0-3-5-5-,379,5,27,204,68,42,677,316,5,5,5.00,38,0,0.53ns,-,-,-,-,16,-,-
Exhaustive Search,1,5-4-5-2-4-2-5-0-5-5-,392,5,9,222,70,46,682,326,5,5,5.00,45,0,0.375ns,-,-,-,-,10,-,-
Exhaustive Search,1,5-0-5-5-5-4-3-5-2-0-,633,4,122,366,70,33,934,441,4,4,4.00,42,0,0.78ns,-,-,-,-,29,-,-
Exhaustive Search,1,5-4-4-2-0-2-5-0-3-5-,336,6,21,174,68,33,628,295,6,6,6.00,40,0,0.47ns,-,-,-,-,15,-,-
Exhaustive Search,1,5-4-5-2-3-0-5-5-0-0-,450,4,33,246,85,45,781,363,4,4,4.00,41,0,0.6225ns,-,-,-,-,28,-,-
Exhaustive Search,1,5-3-5-2-5-4-0-5-3-3-,174,2,18,96,29,18,302,136,2,2,2.00,13,0,0.53ns,-,-,-,-,11,-,-
Exhaustive Search,1,5-3-5-2-2-0-5-5-3-5-,216,3,16,120,36,23,389,175,3,3,3.00,21,0,0.47ns,-,-,-,-,9,-,-
Exhaustive Search,1,5-2-5-2-3-0-2-5-3-1-,194,3,21,102,35,18,351,157,3,3,3.00,18,0,0.53ns,-,-,-,-,15,-,-
Exhaustive Search,1,3-4-0-2-5-5-3-5-3-5-,137,3,13,78,23,11,242,111,3,3,3.00,12,0,0.47ns,-,-,-,-,9,-,-
Exhaustive Search,1,5-4-5-2-5-0-5-5-3-1-,126,3,9,72,19,12,233,109,3,3,3.00,14,0,0.31ns,-,-,-,-,5,-,-
Exhaustive Search,1,2-4-5-2-5-2-3-5-2-5-,753,5,125,432,99,43,1154,568,5,4,4.50,54,0,0.74ns,-,-,-,-,33,-,-
Exhaustive Search,1,0-4-5-2-5-0-3-5-5-5-,333,5,17,186,62,34,595,304,5,5,5.00,34,0,0.43ns,-,-,-,-,12,-,-
Exhaustive Search,1,5-4-5-2-5-1-5-5-2-5-,712,4,121,408,85,45,1080,509,4,4,4.00,53,0,0.74ns,-,-,-,-,28,-,-
Exhaustive Search,1,5-3-5-2-5-0-5-2-3-5-,103,2,4,66,13,12,177,80,2,2,2.00,8,0,0.31ns,-,-,-,-,3,-,-
Exhaustive Search,1,5-0-5-4-5-2-0-5-3-1-,204,4,28,102,38,18,379,175,4,4,4.00,18,0,0.53ns,-,-,-,-,16,-,-
Exhaustive Search,1,5-0-3-4-5-0-5-5-3-4-,138,4,14,78,21,12,254,118,4,4,4.00,13,0,0.31ns,-,-,-,-,8,-,-
Exhaustive Search,1,5-4-5-2-5-0-5-6-3-5-,126,3,9,72,19,12,233,109,3,3,3.00,14,0,0.31ns,-,-,-,-,5,-,-
Exhaustive Search,1,5-4-0-5-5-4-5-2-3-5-,242,5,21,126,46,23,458,213,5,5,5.00,26,0,0.47ns,-,-,-,-,12,-,-
Exhaustive Search,1,5-0-5-2-5-2-0-5-0-5-,520,6,52,258,112,51,967,447,6,6,6.00,47,0,0.6225ns,-,-,-,-,40,-,-
Exhaustive Search,1,5-2-3-2-5-0-4-5-3-3-,191,3,15,102,37,18,345,154,3,3,3.00,19,0,0.47ns,-,-,-,-,10,-,-
Exhaustive Search,1,4-2-5-3-2-4-2-5-4-2-,681,7,37,348,152,75,1263,590,7,6,6.50,69,0,0.53ns,-,-,-,-,30,-,-
Exhaustive Search,1,4-2-5-3-2-4-4-3-0-4-,714,7,43,378,153,72,1280,607,7,7,7.00,68,0,0.6225ns,-,-,-,-,43,-,-
Exhaustive Search,1,4-2-5-5-2-4-5-1-0-1-,666,7,43,354,136,66,1190,575,7,7,7.00,67,0,0.6225ns,-,-,-,-,40,-,-
Exhaustive Search,1,4-2-4-5-5-4-2-1-4-5-,680,6,37,354,149,74,1248,589,6,5,5.50,66,0,0.53ns,-,-,-,-,24,-,-
Exhaustive Search,1,5-2-4-4-3-4-5-1-4-1-,519,5,19,276,109,58,937,426,5,5,5.00,57,0,0.47ns,-,-,-,-,15,-,-
Exhaustive Search,1,5-2-2-4-5-4-2-1-4-5-,572,5,33,294,123,65,1046,464,5,5,5.00,57,0,0.53ns,-,-,-,-,26,-,-
Exhaustive Search,1,5-2-4-4-3-1-5-1-4-2-,519,5,19,276,109,58,937,426,5,5,5.00,57,0,0.47ns,-,-,-,-,15,-,-
Exhaustive Search,1,4-2-4-5-5-4-2-1-0-5-,699,6,49,360,152,71,1282,612,6,6,6.00,67,0,0.6225ns,-,-,-,-,42,-,-
Exhaustive Search,1,5-2-4-5-5-2-5-3-4-3-,519,5,19,276,109,58,937,426,5,5,5.00,57,0,0.47ns,-,-,-,-,15,-,-
Exhaustive Search,1,3-2-5-4-5-0-3-1-3-5-,22,2,3,18,1,0,41,16,2,2,2.00,0,0,0.14ns,-,-,-,-,5,-,-
Exhaustive Search,1,0-3-5-4-5-0-3-1-3-5-,135,3,12,78,22,11,245,131,3,3,3.00,12,0,0.47ns,-,-,-,-,8,-,-
Exhaustive Search,1,0-2-3-0-2-0-3-1-2-5-,823,6,127,462,114,55,1300,625,6,6,6.00,65,0,0.74ns,-,-,-,-,41,-,-
Exhaustive Search,1,0-3-5-4-5-0-3-1-2-5-,723,4,124,414,90,44,1094,533,4,4,4.00,51,0,0.78ns,-,-,-,-,31,-,-
Exhaustive Search,1,0-0-5-0-5-4-3-1-4-1-,430,6,15,228,98,47,790,376,6,6,6.00,42,0,0.47ns,-,-,-,-,18,-,-
Exhaustive Search,1,0-3-5-4-5-4-3-1-3-5-,135,3,12,78,22,11,245,131,3,3,3.00,12,0,0.47ns,-,-,-,-,8,-,-
Exhaustive Search,1,0-2-5-4-5-5-3-3-3-5-,147,4,15,78,29,11,278,146,4,4,4.00,14,0,0.47ns,-,-,-,-,12,-,-
Exhaustive Search,1,0-3-5-0-5-0-5-1-3-1-,227,4,16,126,40,23,412,208,4,4,4.00,22,0,0.47ns,-,-,-,-,10,-,-
Exhaustive Search,1,0-3-5-4-3-3-5-1-3-5-,227,4,16,126,40,23,412,208,4,4,4.00,22,0,0.47ns,-,-,-,-,10,-,-
Exhaustive Search,1,0-2-2-5-0-0-3-1-3-5-,315,5,15,168,66,33,582,283,5,5,5.00,33,0,0.47ns,-,-,-,-,18,-,-
Exhaustive Search,1,0-3-5-4-5-0-3-1-5-5-,307,4,16,174,52,35,536,268,4,4,4.00,30,0,0.47ns,-,-,-,-,10,-,-
Exhaustive Search,1,3-3-5-2-5-0-0-1-3-4-,174,2,18,96,29,18,302,136,2,2,2.00,13,0,0.53ns,-,-,-,-,11,-,-
Exhaustive Search,1,0-3-5-2-5-0-3-1-0-5-,447,4,36,234,93,44,800,385,4,4,4.00,40,0,0.6225ns,-,-,-,-,31,-,-
Exhaustive Search,1,0-4-5-4-3-0-3-1-2-5-,749,5,125,426,100,43,1153,569,5,5,5.00,55,0,0.74ns,-,-,-,-,33,-,-
Exhaustive Search,1,0-2-3-2-5-2-0-0-4-5-,586,7,33,300,129,65,1088,509,7,7,7.00,59,0,0.53ns,-,-,-,-,28,-,-
Exhaustive Search,1,0-2-2-4-5-0-3-1-5-5-,409,6,19,222,77,46,746,365,6,6,6.00,45,0,0.47ns,-,-,-,-,20,-,-
Exhaustive Search,1,0-2-2-4-5-0-0-4-3-5-,395,6,33,198,82,40,750,360,6,6,6.00,42,0,0.53ns,-,-,-,-,28,-,-
Exhaustive Search,1,0-3-5-4-5-0-3-1-3-4-,135,3,12,78,22,11,245,131,3,3,3.00,12,0,0.47ns,-,-,-,-,8,-,-
Exhaustive Search,1,3-2-5-4-5-5-3-1-3-5-,22,2,3,18,1,0,41,16,2,2,2.00,0,0,0.14ns,-,-,-,-,5,-,-
Exhaustive Search,1,0-3-5-4-2-0-3-1-3-5-,220,4,12,120,43,22,397,201,4,4,4.00,23,0,0.47ns,-,-,-,-,14,-,-
Exhaustive Search,1,0-0-5-4-5-0-3-5-0-0-,469,6,39,240,103,44,868,418,6,6,6.00,43,0,0.6225ns,-,-,-,-,36,-,-
Exhaustive Search,1,0-2-5-4-5-0-3-3-0-2-,467,5,39,240,100,44,858,411,5,5,5.00,44,0,0.6225ns,-,-,-,-,35,-,-
Exhaustive Search,1,3-2-0-4-5-1-3-4-0-5-,459,5,39,234,98,44,837,379,5,5,5.00,44,0,0.6225ns,-,-,-,-,35,-,-
Exhaustive Search,1,3-4-5-3-3-2-3-1-0-5-,347,3,25,192,68,33,598,275,3,3,3.00,29,0,0.6225ns,-,-,-,-,26,-,-
Exhaustive Search,1,0-3-5-4-5-5-3-1-3-5-,135,3,12,78,22,11,245,131,3,3,3.00,12,0,0.47ns,-,-,-,-,8,-,-
Exhaustive Search,1,0-3-3-0-5-0-5-1-3-0-,227,4,16,126,40,23,412,208,4,4,4.00,22,0,0.47ns,-,-,-,-,10,-,-
Exhaustive Search,1,0-3-3-4-5-0-3-1-3-1-,135,3,12,78,22,11,245,131,3,3,3.00,12,0,0.47ns,-,-,-,-,8,-,-
Exhaustive Search,1,4-2-5-4-5-0-2-0-3-4-,310,5,25,162,66,28,582,292,5,4,4.50,29,0,0.53ns,-,-,-,-,19,-,-
Exhaustive Search,1,0-3-5-5-5-0-5-1-0-5-,547,5,40,288,111,56,992,473,5,5,5.00,52,0,0.6225ns,-,-,-,-,33,-,-
Exhaustive Search,1,0-3-5-4-2-2-2-1-3-0-,385,5,30,198,79,40,711,346,5,5,5.00,38,0,0.53ns,-,-,-,-,24,-,-
Exhaustive Search,1,3-2-3-4-5-5-3-1-3-5-,22,2,3,18,1,0,41,16,2,2,2.00,0,0,0.14ns,-,-,-,-,5,-,-
Exhaustive Search,1,0-3-5-2-5-0-5-1-3-5-,227,4,16,126,40,23,412,208,4,4,4.00,22,0,0.47ns,-,-,-,-,10,-,-
Exhaustive Search,1,3-3-5-4-3-0-5-1-3-0-,103,2,4,66,13,12,177,80,2,2,2.00,8,0,0.31ns,-,-,-,-,3,-,-
Exhaustive Search,1,4-0-5-3-2-3-5-1-3-1-,344,7,21,180,72,33,654,328,7,7,7.00,38,0,0.47ns,-,-,-,-,18,-,-
Exhaustive Search,1,3-2-5-4-5-0-4-1-3-0-,191,3,15,102,37,18,345,154,3,3,3.00,19,0,0.47ns,-,-,-,-,10,-,-
Exhaustive Search,1,2-2-5-2-5-0-2-1-3-5-,312,5,33,156,65,29,593,291,5,4,4.50,29,0,0.53ns,-,-,-,-,22,-,-
Exhaustive Search,1,3-2-5-4-3-4-3-1-3-5-,22,2,3,18,1,0,41,16,2,2,2.00,0,0,0.14ns,-,-,-,-,5,-,-
Exhaustive Search,1,3-0-5-4-0-0-3-1-2-5-,737,6,127,414,98,44,1146,540,6,6,6.00,54,0,0.78ns,-,-,-,-,36,-,-
Exhaustive Search,1,5-3-5-0-2-5-3-0-3-5-,116,2,12,66,19,11,205,90,2,2,2.00,8,0,0.47ns,-,-,-,-,7,-,-
Exhaustive Search,1,3-3-5-4-5-0-3-1-5-5-,183,2,4,114,25,24,301,140,2,2,2.00,16,0,0.31ns,-,-,-,-,3,-,-
Exhaustive Search,1,3-3-5-4-3-0-5-1-3-4-,103,2,4,66,13,12,177,80,2,2,2.00,8,0,0.31ns,-,-,-,-,3,-,-
Exhaustive Search,1,3-3-5-4-2-0-5-5-3-5-,216,3,16,120,36,23,389,175,3,3,3.00,21,0,0.47ns,-,-,-,-,9,-,-
Exhaustive Search,1,3-3-5-4-3-0-5-1-3-5-,103,2,4,66,13,12,177,80,2,2,2.00,8,0,0.31ns,-,-,-,-,3,-,-
Exhaustive Search,1,3-3-4-4-3-0-2-1-3-5-,282,3,22,150,55,28,507,234,3,3,3.00,27,0,0.53ns,-,-,-,-,14,-,-
Exhaustive Search,1,3-4-5-3-3-0-5-0-3-4-,123,3,5,78,17,12,212,100,3,3,3.00,11,0,0.31ns,-,-,-,-,5,-,-
Exhaustive Search,1,0-3-5-4-0-0-5-1-3-1-,303,4,16,168,56,34,542,265,4,4,4.00,29,0,0.47ns,-,-,-,-,10,-,-
Exhaustive Search,1,3-3-5-1-5-0-4-1-3-5-,170,2,12,96,31,18,295,129,2,2,2.00,13,0,0.47ns,-,-,-,-,6,-,-
Exhaustive Search,1,4-3-5-4-0-4-3-1-3-5-,235,4,16,126,49,21,434,222,4,4,4.00,23,0,0.47ns,-,-,-,-,11,-,-
Exhaustive Search,1,3-2-3-3-5-2-2-1-0-5-,501,4,45,252,105,51,906,409,4,4,4.00,48,0,0.6225ns,-,-,-,-,38,-,-
Exhaustive Search,1,4-3-5-4-3-0-3-5-3-5-,128,3,4,78,24,10,236,131,3,2,2.50,12,0,0.34ns,-,-,-,-,5,-,-
Exhaustive Search,1,2-3-5-4-3-0-5-1-3-4-,226,4,16,126,40,23,410,207,4,3,3.50,21,0,0.47ns,-,-,-,-,10,-,-
Exhaustive Search,1,3-3-4-4-5-0-3-1-3-5-,110,2,4,66,21,10,198,91,2,2,2.00,9,0,0.34ns,-,-,-,-,4,-,-
Exhaustive Search,1,3-3-5-4-5-4-5-1-3-5-,103,2,4,66,13,12,177,80,2,2,2.00,8,0,0.31ns,-,-,-,-,3,-,-
Exhaustive Search,1,2-3-0-4-0-1-3-1-0-5-,617,6,36,324,132,66,1113,529,6,6,6.00,59,0,0.6225ns,-,-,-,-,38,-,-
