Method,Iteration,ATTR,AREA,state,FU,REG,MUX,DEC,pin_pair,net,max,min,ave,MISC,MEM,CP_delay,sim,Pmax,Pmin,Pave,Latency,BlockMemoryBit,DSP
Exhaustive Search,70,RAMROMREGall0all,3691,3,2390,846,413,0,6653,3113,3,3,3.00,42,-,7.5685ns,-,-,-,-,7,-,-
Exhaustive Search,71,RAMROMREGallall0,2465,7,1217,804,392,0,4541,2053,7,7,7.00,52,-,6.0375ns,-,-,-,-,19,-,-
Exhaustive Search,72,RAMROMREGallallall,974,1,736,192,44,0,1593,752,1,1,1.00,2,0,2.614ns,-,-,-,-,1,-,-
Exhaustive Search,73,RAMROMEXPAND000,
Exhaustive Search,74,RAMROMEXPAND00all,
Exhaustive Search,75,RAMROMEXPAND0all0,
Exhaustive Search,76,RAMROMEXPAND0allall,1636,3,624,708,280,9,2978,1372,3,2,2.50,15,0,2.66ns,-,-,-,-,4,-,-
Exhaustive Search,77,RAMROMEXPANDall00,
Exhaustive Search,78,RAMROMEXPANDall0all,
Exhaustive Search,79,RAMROMEXPANDallall0,
Exhaustive Search,80,RAMROMEXPANDallallall,974,1,736,192,44,0,1593,752,1,1,1.00,2,0,2.614ns,-,-,-,-,1,-,-
Exhaustive Search,81,RAMROMROM000,3200,7,1739,972,412,19,5747,2582,7,7,7.00,58,-,5.0713ns,-,-,-,-,26,-,-
Exhaustive Search,82,RAMROMROM00all,5488,7,3920,1056,439,19,9449,4384,7,7,7.00,54,-,5.6013ns,-,-,-,-,14,-,-
Exhaustive Search,83,RAMROMROM0all0,3181,9,1699,948,469,9,5930,2670,9,9,9.00,56,-,5.3162ns,-,-,-,-,22,-,-
Exhaustive Search,84,RAMROMROM0allall,1636,3,624,708,280,9,2978,1372,3,2,2.50,15,0,2.66ns,-,-,-,-,4,-,-
Exhaustive Search,85,RAMROMROMall00,2884,3,1735,810,300,0,5068,2350,3,3,3.00,39,-,5.0713ns,-,-,-,-,19,-,-
Exhaustive Search,86,RAMROMROMall0all,5057,3,3916,840,267,0,8563,4087,3,3,3.00,34,-,5.6013ns,-,-,-,-,7,-,-
Exhaustive Search,87,RAMROMROMallall0,2916,7,1695,798,380,0,5355,2482,7,7,7.00,43,-,5.3162ns,-,-,-,-,19,-,-
Exhaustive Search,88,RAMROMROMallallall,974,1,736,192,44,0,1593,752,1,1,1.00,2,0,2.614ns,-,-,-,-,1,-,-
Exhaustive Search,89,RAMROMLOGIC000,2662,7,1127,972,474,19,5010,2171,7,7,7.00,70,-,6.2125ns,-,-,-,-,26,-,-
Exhaustive Search,90,RAMROMLOGIC00all,4225,7,2532,1056,555,19,7525,3446,7,7,7.00,63,-,7.8515ns,-,-,-,-,14,-,-
Exhaustive Search,91,RAMROMLOGIC0all0,2730,9,1221,954,481,9,5129,2251,9,9,9.00,65,-,6.1075ns,-,-,-,-,22,-,-
Exhaustive Search,92,RAMROMLOGIC0allall,1636,3,624,708,280,9,2978,1372,3,2,2.50,15,0,2.66ns,-,-,-,-,4,-,-
Exhaustive Search,93,RAMROMLOGICall00,2348,3,1123,816,360,0,4318,1928,3,3,3.00,49,-,6.1425ns,-,-,-,-,19,-,-
Exhaustive Search,94,RAMROMLOGICall0all,3691,3,2390,846,413,0,6653,3113,3,3,3.00,42,-,7.5685ns,-,-,-,-,7,-,-
Exhaustive Search,95,RAMROMLOGICallall0,2465,7,1217,804,392,0,4541,2053,7,7,7.00,52,-,6.0375ns,-,-,-,-,19,-,-
Exhaustive Search,96,RAMROMLOGICallallall,974,1,736,192,44,0,1593,752,1,1,1.00,2,0,2.614ns,-,-,-,-,1,-,-
Exhaustive Search,97,RAMLOGICREG000,3161,6,1703,960,419,19,5715,2555,6,5,5.50,60,0,5.6625ns,-,-,-,-,17,-,-
Exhaustive Search,98,RAMLOGICREG00all,4430,6,2964,960,433,19,7818,3620,6,5,5.50,54,0,5.9718ns,-,-,-,-,11,-,-
Exhaustive Search,99,RAMLOGICREG0all0,3280,6,1833,942,442,9,5927,2674,6,5,5.50,54,0,5.8183ns,-,-,-,-,13,-,-
Exhaustive Search,100,RAMLOGICREG0allall,1636,3,624,708,280,9,2978,1372,3,2,2.50,15,0,2.66ns,-,-,-,-,4,-,-
Exhaustive Search,101,RAMLOGICREGall00,2739,2,1699,750,252,0,4700,2175,2,2,2.00,38,0,5.5925ns,-,-,-,-,10,-,-
Exhaustive Search,102,RAMLOGICREGall0all,3930,2,2960,738,199,0,6600,3175,2,2,2.00,33,0,5.9085ns,-,-,-,-,4,-,-
Exhaustive Search,103,RAMLOGICREGallall0,2907,4,1829,744,293,0,5113,2403,4,4,4.00,41,0,5.7483ns,-,-,-,-,10,-,-
Exhaustive Search,104,RAMLOGICREGallallall,974,1,736,192,44,0,1593,752,1,1,1.00,2,0,2.614ns,-,-,-,-,1,-,-
Exhaustive Search,105,RAMLOGICEXPAND000,
Exhaustive Search,106,RAMLOGICEXPAND00all,
Exhaustive Search,107,RAMLOGICEXPAND0all0,
Exhaustive Search,108,RAMLOGICEXPAND0allall,1636,3,624,708,280,9,2978,1372,3,2,2.50,15,0,2.66ns,-,-,-,-,4,-,-
Exhaustive Search,109,RAMLOGICEXPANDall00,
Exhaustive Search,110,RAMLOGICEXPANDall0all,
Exhaustive Search,111,RAMLOGICEXPANDallall0,
Exhaustive Search,112,RAMLOGICEXPANDallallall,974,1,736,192,44,0,1593,752,1,1,1.00,2,0,2.614ns,-,-,-,-,1,-,-
Exhaustive Search,113,RAMLOGICROM000,2661,7,1127,972,476,19,4982,2165,7,7,7.00,67,-,6.2125ns,-,-,-,-,26,-,-
Exhaustive Search,114,RAMLOGICROM00all,4018,7,2390,1056,490,19,7147,3250,7,7,7.00,63,-,6.1218ns,-,-,-,-,14,-,-
Exhaustive Search,115,RAMLOGICROM0all0,2609,9,1087,954,496,9,4990,2155,9,9,9.00,63,-,6.1125ns,-,-,-,-,22,-,-
Exhaustive Search,116,RAMLOGICROM0allall,1636,3,624,708,280,9,2978,1372,3,2,2.50,15,0,2.66ns,-,-,-,-,4,-,-
