Method,Iteration,ATTR,AREA,state,FU,REG,MUX,DEC,pin_pair,net,max,min,ave,MISC,MEM,CP_delay,sim,Pmax,Pmin,Pave,Latency,BlockMemoryBit,DSP
decimation_meta_1000,1,5-4-5-4-3-1-3-1-2-3-,619,3,117,360,68,33,909,428,3,3,3.00,41,0,0.69ns,-,-,-,-,26,-,-
decimation_meta_1000,1,5-4-5-4-3-4-3-5-3-3-,24,2,5,18,1,0,46,19,2,2,2.00,0,0,0.184ns,-,-,-,-,3,-,-
decimation_meta_1000,1,4-4-5-5-3-4-3-1-3-3-,142,4,5,84,30,10,262,146,4,3,3.50,13,0,0.34ns,-,-,-,-,7,-,-
decimation_meta_1000,1,5-4-5-4-5-4-3-1-0-5-,350,3,29,186,70,33,618,281,3,3,3.00,32,0,0.6225ns,-,-,-,-,26,-,-
decimation_meta_1000,1,5-4-0-4-3-4-3-1-3-3-,140,3,17,72,25,11,263,118,3,3,3.00,15,0,0.47ns,-,-,-,-,9,-,-
decimation_meta_1000,1,5-2-5-2-4-4-0-1-3-3-,294,4,25,150,60,28,542,251,4,4,4.00,31,0,0.53ns,-,-,-,-,18,-,-
decimation_meta_1000,1,0-4-4-1-3-4-2-3-5-3-,588,7,35,306,119,62,1072,527,7,7,7.00,66,0,0.53ns,-,-,-,-,25,-,-
decimation_meta_1000,1,4-2-2-3-4-1-2-3-5-4-,664,7,37,348,134,73,1201,582,7,6,6.50,72,0,0.62ns,-,-,-,-,27,-,-
decimation_meta_1000,1,3-0-0-1-4-5-5-4-4-3-,612,8,19,318,138,69,1121,513,8,8,8.00,68,0,0.47ns,-,-,-,-,23,-,-
decimation_meta_1000,1,4-2-0-1-4-5-4-4-4-0-,749,8,19,396,171,85,1364,638,8,8,8.00,78,0,0.47ns,-,-,-,-,26,-,-
decimation_meta_1000,1,3-2-2-3-4-1-2-4-5-3-,570,6,37,294,112,63,1036,480,6,6,6.00,64,0,0.53ns,-,-,-,-,26,-,-
decimation_meta_1000,1,5-0-0-1-4-5-5-4-2-3-,932,8,138,510,140,66,1503,709,8,8,8.00,78,0,0.82ns,-,-,-,-,41,-,-
decimation_meta_1000,1,0-2-0-3-4-5-3-4-4-3-,602,6,19,318,134,68,1102,516,6,6,6.00,63,0,0.47ns,-,-,-,-,20,-,-
decimation_meta_1000,1,0-2-3-3-4-2-4-0-4-2-,662,7,19,348,150,75,1214,566,7,7,7.00,70,0,0.47ns,-,-,-,-,25,-,-
decimation_meta_1000,1,0-2-0-5-4-5-4-4-4-3-,738,7,19,390,166,86,1344,623,7,7,7.00,77,0,0.47ns,-,-,-,-,25,-,-
decimation_meta_1000,1,0-2-0-4-4-4-4-6-4-1-,738,7,19,390,166,86,1344,623,7,7,7.00,77,0,0.47ns,-,-,-,-,25,-,-
decimation_meta_1000,1,4-2-0-4-3-5-5-4-4-2-,619,8,19,324,137,69,1135,538,8,8,8.00,70,0,0.47ns,-,-,-,-,23,-,-
decimation_meta_1000,1,0-2-0-4-4-1-5-3-4-3-,692,7,19,366,151,80,1256,591,7,7,7.00,76,0,0.47ns,-,-,-,-,22,-,-
decimation_meta_1000,1,0-2-4-3-4-5-5-4-4-5-,700,7,19,372,153,79,1266,600,7,7,7.00,77,0,0.47ns,-,-,-,-,22,-,-
decimation_meta_1000,1,4-2-4-2-3-5-5-6-4-2-,610,6,19,330,130,68,1100,524,6,5,5.50,63,0,0.47ns,-,-,-,-,16,-,-
decimation_meta_1000,1,0-2-0-3-3-5-5-6-4-2-,595,6,19,318,126,70,1081,505,6,6,6.00,62,0,0.47ns,-,-,-,-,19,-,-
decimation_meta_1000,1,0-2-0-3-3-2-5-6-4-4-,595,6,19,318,126,70,1081,505,6,6,6.00,62,0,0.47ns,-,-,-,-,19,-,-
decimation_meta_1000,1,0-2-0-3-3-5-4-6-4-2-,637,6,15,342,140,76,1149,529,6,6,6.00,64,0,0.47ns,-,-,-,-,22,-,-
